Status,Ticket ID,Priority,Source,Topic,Agent Group,Agent Name,Created time,Expected SLA to resolve,Expected SLA to first response,First response time,SLA For first response,Resolution time,SLA For Resolution,Close time,Agent interactions,Survey results,Product group,Support Level,Country,Latitude,Longitude,Actual_First_Response_Duration,Actual_First_Response_Duration_Minutes,Actual_Resolution_Duration,Actual_Resolution_Duration_Minutes,Actual_Ticket_Lifecycle_Duration,Actual_Ticket_Lifecycle_Duration_Minutes,Created_Day_of_Week_Num,Created_Day_of_Week_Name,Created_Hour_of_Day,Created_Month_Num,Created_Month_Name,Created_Year,FirstResponse_Day_of_Week_Name,FirstResponse_Hour_of_Day,Resolution_Day_of_Week_Name,Resolution_Hour_of_Day,First_Response_SLA_Met,Resolution_SLA_Met
closed,3735,low,chat,bug report,1st line support,nicola wane,2023-11-30 15:41:41,2023-12-01 15:41:41,2023-11-30 15:43:41,2023-11-30 15:43:19.398,within sla,2023-12-01 09:22:16.193,within sla,2023-12-04 14:20:14.709,2.0,4.0,custom software development,tier 1,italy,43.036776,12.678565,0 days 00:01:38.398000,1.6399666666666666,0 days 17:40:35.193000,1060.58655,3 days 22:38:33.709000,5678.561816666666,3,Thursday,15,11,November,2023,Thursday,15.0,Friday,9.0,1,1
closed,3736,low,chat,product setup,1st line support,nicola wane,2023-11-30 12:36:28,2023-12-01 12:36:28,2023-11-30 12:38:28,2023-11-30 12:37:52.060,within sla,2023-12-02 08:29:03.081,sla violated,2023-12-03 11:50:48.097,2.0,1.0,other,tier 1,italy,43.036776,12.678565,0 days 00:01:24.060000,1.401,1 days 19:52:35.081000,2632.584683333333,2 days 23:14:20.097000,4274.33495,3,Thursday,12,11,November,2023,Thursday,12.0,Saturday,8.0,1,0
in progress,3737,low,email,pricing and licensing,1st line support,bernard beckley,2023-12-01 04:12:24,2023-12-03 04:12:24,2023-12-01 05:12:24,2023-12-01 05:11:25.657,within sla,,sla violated,,10.0,,custom software development,tier 1,united kingdom,55.378052,-3.435973,0 days 00:59:01.657000,59.02761666666667,,,,,4,Friday,4,12,December,2023,Friday,5.0,,,1,0
in progress,3738,low,email,other,1st line support,nicola wane,2023-12-01 10:27:24,2023-12-03 10:27:24,2023-12-01 11:27:24,2023-12-01 11:06:51.421,within sla,,sla violated,,5.0,,custom software development,tier 1,greece,39.368279,21.863141,0 days 00:39:27.421000,39.45701666666666,,,,,4,Friday,10,12,December,2023,Friday,11.0,,,1,0
closed,3739,medium,email,purchasing and invoicing,2nd line support,heather urry,2023-12-01 06:10:41,2023-12-03 06:10:41,2023-12-01 07:10:41,2023-12-01 06:50:05.824,within sla,2023-12-02 11:33:18.965,within sla,2023-12-02 15:24:12.487,5.0,4.0,ready to use software,tier 2,bulgaria,42.7249925,25.4833039,0 days 00:39:24.824000,39.41373333333333,1 days 05:22:37.965000,1762.63275,1 days 09:13:31.487000,1993.5247833333333,4,Friday,6,12,December,2023,Friday,6.0,Saturday,11.0,1,1
open,3740,high,chat,product setup,2nd line support,adolpho messingham,2023-12-01 05:04:05,2023-12-02 05:04:05,2023-12-01 05:06:05,,sla violated,,sla violated,,0.0,,training and consulting services,tier 2,austria,47.6964719,13.3457347,,,,,,,4,Friday,5,12,December,2023,,,,,0,0
open,3741,low,chat,pricing and licensing,1st line support,bernard beckley,2023-12-01 22:07:45,2023-12-02 22:07:45,2023-12-01 22:09:45,,sla violated,,sla violated,,0.0,,ready to use software,tier 1,austria,47.6964719,13.3457347,,,,,,,4,Friday,22,12,December,2023,,,,,0,0
closed,3742,medium,email,product setup,1st line support,kristos westoll,2023-12-01 08:23:02,2023-12-03 08:23:02,2023-12-01 09:23:02,2023-12-01 09:09:50.930,within sla,2023-12-02 20:56:45.432,within sla,2023-12-03 12:45:18.724,1.0,3.0,ready to use software,tier 1,austria,47.6964719,13.3457347,0 days 00:46:48.930000,46.8155,1 days 12:33:43.432000,2193.7238666666667,2 days 04:22:16.724000,3142.278733333333,4,Friday,8,12,December,2023,Friday,9.0,Saturday,20.0,1,1
in progress,3743,medium,chat,product setup,2nd line support,michele whyatt,2023-12-01 22:43:53,2023-12-02 22:43:53,2023-12-01 22:45:53,2023-12-01 22:48:41.494,sla violated,,sla violated,,6.0,,ready to use software,tier 2,poland,52.536273,19.050639,0 days 00:04:48.494000,4.808233333333334,,,,,4,Friday,22,12,December,2023,Friday,22.0,,,0,0
closed,3744,high,chat,feature request,2nd line support,adolpho messingham,2023-12-02 03:13:09,2023-12-03 03:13:09,2023-12-02 03:15:09,2023-12-02 03:14:10.235,within sla,2023-12-02 21:38:15.621,within sla,2023-12-03 13:34:01.259,7.0,5.0,ready to use software,tier 2,austria,47.6964719,13.3457347,0 days 00:01:01.235000,1.0205833333333334,0 days 18:25:06.621000,1105.11035,1 days 10:20:52.259000,2060.870983333333,5,Saturday,3,12,December,2023,Saturday,3.0,Saturday,21.0,1,1
closed,3745,low,email,feature request,1st line support,nicola wane,2023-12-02 03:47:24,2023-12-04 03:47:24,2023-12-02 04:47:24,2023-12-02 03:56:47.390,within sla,2023-12-08 01:00:06.059,sla violated,2023-12-08 03:15:28.282,3.0,4.0,ready to use software,tier 1,spain,39.67337,-4.767726,0 days 00:09:23.390000,9.389833333333334,5 days 21:12:42.059000,8472.700983333334,5 days 23:28:04.282000,8608.071366666667,5,Saturday,3,12,December,2023,Saturday,3.0,Friday,1.0,1,0
closed,3746,high,email,bug report,1st line support,nicola wane,2023-12-02 17:40:06,2023-12-04 17:40:06,2023-12-02 18:40:06,2023-12-02 18:34:08.522,within sla,2023-12-03 17:42:02.201,within sla,2023-12-04 17:56:55.322,1.0,2.0,custom software development,tier 1,republic of ireland,53.094024,-8.019675,0 days 00:54:02.522000,54.04203333333333,1 days 00:01:56.201000,1441.9366833333331,2 days 00:16:49.322000,2896.822033333333,5,Saturday,17,12,December,2023,Saturday,18.0,Sunday,17.0,1,1
closed,3752,low,email,purchasing and invoicing,1st line support,nicola wane,2023-12-02 15:47:24,2023-12-04 15:47:24,2023-12-02 16:47:24,2023-12-02 18:53:52.647,sla violated,2023-12-02 20:31:13.411,within sla,2023-12-05 02:36:21.463,5.0,4.0,ready to use software,tier 1,greece,39.368279,21.863141,0 days 03:06:28.647000,186.47745,0 days 04:43:49.411000,283.82351666666665,2 days 10:48:57.463000,3528.9577166666663,5,Saturday,15,12,December,2023,Saturday,18.0,Saturday,20.0,0,1
resolved,3753,low,chat,pricing and licensing,2nd line support,michele whyatt,2023-12-02 01:33:34,2023-12-03 01:33:34,2023-12-02 01:35:34,2023-12-02 01:34:00.309,within sla,2023-12-03 08:36:02.762,sla violated,2023-12-03 08:36:02.762,2.0,,ready to use software,tier 2,bulgaria,42.7249925,25.4833039,0 days 00:00:26.309000,0.4384833333333333,1 days 07:02:28.762000,1862.4793666666667,1 days 07:02:28.762000,1862.4793666666667,5,Saturday,1,12,December,2023,Saturday,1.0,Sunday,8.0,1,0
in progress,3755,medium,chat,product setup,1st line support,sheela cutten,2023-12-03 07:41:59,2023-12-04 07:41:59,2023-12-03 07:43:59,2023-12-03 07:43:03.640,within sla,,sla violated,,2.0,,custom software development,tier 1,italy,43.036776,12.678565,0 days 00:01:04.640000,1.0773333333333333,,,,,6,Sunday,7,12,December,2023,Sunday,7.0,,,1,0
closed,3756,low,email,pricing and licensing,1st line support,sheela cutten,2023-12-03 23:02:15,2023-12-05 23:02:15,2023-12-04 00:02:15,2023-12-03 23:42:01.151,within sla,2023-12-04 13:52:26.029,within sla,2023-12-05 10:43:26.233,1.0,4.0,training and consulting services,tier 1,germany,51.165691,10.451526,0 days 00:39:46.151000,39.76918333333333,0 days 14:50:11.029000,890.1838166666668,1 days 11:41:11.233000,2141.1872166666667,6,Sunday,23,12,December,2023,Sunday,23.0,Monday,13.0,1,1
closed,3757,high,chat,pricing and licensing,1st line support,sheela cutten,2023-12-03 09:36:37,2023-12-04 09:36:37,2023-12-03 09:38:37,2023-12-03 09:37:44.987,within sla,2023-12-04 08:43:14.488,within sla,2023-12-04 03:06:42.475,6.0,4.0,ready to use software,tier 1,france,48.864716,2.349014,0 days 00:01:07.987000,1.1331166666666663,0 days 23:06:37.488000,1386.6248,0 days 17:30:05.475000,1050.09125,6,Sunday,9,12,December,2023,Sunday,9.0,Monday,8.0,1,1
closed,3758,low,chat,training request,1st line support,nicola wane,2023-12-03 12:13:20,2023-12-04 12:13:20,2023-12-03 12:15:20,2023-12-03 12:13:24.976,within sla,2023-12-04 11:00:37.314,within sla,2023-12-04 03:25:54.323,7.0,1.0,training and consulting services,tier 1,czech republic,49.8037633,15.4749126,0 days 00:00:04.976000,0.0829333333333333,0 days 22:47:17.314000,1367.2885666666666,0 days 15:12:34.323000,912.57205,6,Sunday,12,12,December,2023,Sunday,12.0,Monday,11.0,1,1
resolved,3759,low,chat,feature request,1st line support,nicola wane,2023-12-03 16:40:24,2023-12-04 16:40:24,2023-12-03 16:42:24,2023-12-03 16:41:16.539,within sla,2023-12-05 19:04:43.890,sla violated,2023-12-05 19:04:43.890,6.0,,ready to use software,tier 1,italy,43.036776,12.678565,0 days 00:00:52.539000,0.87565,2 days 02:24:19.890000,3024.3315,2 days 02:24:19.890000,3024.3315,6,Sunday,16,12,December,2023,Sunday,16.0,Tuesday,19.0,1,0
closed,3760,medium,email,pricing and licensing,1st line support,nicola wane,2023-12-03 08:41:50,2023-12-05 08:41:50,2023-12-03 09:41:50,2023-12-03 08:51:53.682,within sla,2023-12-05 22:34:02.470,sla violated,2023-12-07 16:10:38.006,6.0,4.0,custom software development,tier 1,italy,43.036776,12.678565,0 days 00:10:03.682000,10.061366666666666,2 days 13:52:12.470000,3712.207833333333,4 days 07:28:48.006000,6208.8001,6,Sunday,8,12,December,2023,Sunday,8.0,Tuesday,22.0,1,0
closed,3762,low,chat,product setup,1st line support,connor danielovitch,2023-12-04 03:02:19,2023-12-05 03:02:19,2023-12-04 03:04:19,2023-12-04 03:03:24.139,within sla,2023-12-04 23:07:50.021,within sla,2023-12-04 07:42:26.615,8.0,5.0,custom software development,tier 1,poland,52.536273,19.050639,0 days 00:01:05.139000,1.08565,0 days 20:05:31.021000,1205.5170166666664,0 days 04:40:07.615000,280.1269166666667,0,Monday,3,12,December,2023,Monday,3.0,Monday,23.0,1,1
resolved,3763,high,email,product setup,1st line support,nicola wane,2023-12-04 14:53:51,2023-12-06 14:53:51,2023-12-04 15:53:51,2023-12-04 15:11:04.774,within sla,2023-12-06 06:14:21.879,within sla,2023-12-06 06:14:21.879,8.0,,ready to use software,tier 1,germany,51.165691,10.451526,0 days 00:17:13.774000,17.229566666666663,1 days 15:20:30.879000,2360.51465,1 days 15:20:30.879000,2360.51465,0,Monday,14,12,December,2023,Monday,15.0,Wednesday,6.0,1,1
closed,3765,low,email,feature request,1st line support,connor danielovitch,2023-12-04 04:44:02,2023-12-06 04:44:02,2023-12-04 05:44:02,2023-12-04 04:58:41.644,within sla,2023-12-05 06:40:56.591,within sla,2023-12-05 19:56:51.557,1.0,3.0,ready to use software,tier 1,poland,52.536273,19.050639,0 days 00:14:39.644000,14.660733333333331,1 days 01:56:54.591000,1556.90985,1 days 15:12:49.557000,2352.82595,0,Monday,4,12,December,2023,Monday,4.0,Tuesday,6.0,1,1
closed,3766,low,email,pricing and licensing,1st line support,bernard beckley,2023-12-04 17:21:19,2023-12-06 17:21:19,2023-12-04 18:21:19,2023-12-04 18:05:55.223,within sla,2023-12-06 01:58:37.751,within sla,2023-12-07 17:57:35.043,2.0,5.0,custom software development,tier 1,republic of ireland,53.094024,-8.019675,0 days 00:44:36.223000,44.60371666666666,1 days 08:37:18.751000,1957.3125166666664,3 days 00:36:16.043000,4356.267383333334,0,Monday,17,12,December,2023,Monday,18.0,Wednesday,1.0,1,1
closed,3767,high,chat,pricing and licensing,1st line support,nicola wane,2023-12-04 20:25:55,2023-12-05 20:25:55,2023-12-04 20:27:55,2023-12-04 20:30:27.956,sla violated,2023-12-04 20:47:38.811,within sla,2023-12-05 08:44:34.955,5.0,1.0,training and consulting services,tier 1,austria,47.6964719,13.3457347,0 days 00:04:32.956000,4.549266666666667,0 days 00:21:43.811000,21.730183333333333,0 days 12:18:39.955000,738.6659166666667,0,Monday,20,12,December,2023,Monday,20.0,Monday,20.0,0,1
closed,3770,medium,email,purchasing and invoicing,1st line support,kristos westoll,2023-12-04 18:47:16,2023-12-06 18:47:16,2023-12-04 19:47:16,2023-12-04 19:45:57.481,within sla,2023-12-07 21:46:44.568,sla violated,2023-12-08 01:51:55.046,3.0,4.0,other,tier 1,france,48.864716,2.349014,0 days 00:58:41.481000,58.69135000000001,3 days 02:59:28.568000,4499.476133333334,3 days 07:04:39.046000,4744.650766666667,0,Monday,18,12,December,2023,Monday,19.0,Thursday,21.0,1,0
in progress,3771,low,chat,other,1st line support,kristos westoll,2023-12-04 04:19:29,2023-12-05 04:19:29,2023-12-04 04:21:29,2023-12-04 04:19:40.678,within sla,,sla violated,,5.0,,ready to use software,tier 1,france,48.864716,2.349014,0 days 00:00:11.678000,0.1946333333333333,,,,,0,Monday,4,12,December,2023,Monday,4.0,,,1,0
closed,3772,low,email,pricing and licensing,1st line support,connor danielovitch,2023-12-04 07:48:05,2023-12-06 07:48:05,2023-12-04 08:48:05,2023-12-04 08:14:18.134,within sla,2023-12-04 21:30:05.684,within sla,2023-12-06 19:47:49.502,1.0,5.0,custom software development,tier 1,united kingdom,55.378052,-3.435973,0 days 00:26:13.134000,26.2189,0 days 13:42:00.684000,822.0114,2 days 11:59:44.502000,3599.7417,0,Monday,7,12,December,2023,Monday,8.0,Monday,21.0,1,1
closed,3773,low,email,bug report,1st line support,nicola wane,2023-12-05 09:29:27,2023-12-07 09:29:27,2023-12-05 10:29:27,2023-12-05 09:35:07.702,within sla,2023-12-06 06:39:56.697,within sla,2023-12-08 03:37:04.994,4.0,1.0,ready to use software,tier 1,greece,39.368279,21.863141,0 days 00:05:40.702000,5.678366666666666,0 days 21:10:29.697000,1270.49495,2 days 18:07:37.994000,3967.6332333333335,1,Tuesday,9,12,December,2023,Tuesday,9.0,Wednesday,6.0,1,1
closed,3774,high,chat,product setup,1st line support,connor danielovitch,2023-12-05 20:35:11,2023-12-06 20:35:11,2023-12-05 20:37:11,2023-12-05 20:40:18.563,sla violated,2023-12-06 14:08:18.693,within sla,2023-12-10 12:52:35.100,8.0,5.0,custom software development,tier 1,bulgaria,42.7249925,25.4833039,0 days 00:05:07.563000,5.12605,0 days 17:33:07.693000,1053.1282166666667,4 days 16:17:24.100000,6737.401666666667,1,Tuesday,20,12,December,2023,Tuesday,20.0,Wednesday,14.0,0,1
closed,3775,medium,chat,product setup,2nd line support,adolpho messingham,2023-12-05 17:34:01,2023-12-06 17:34:01,2023-12-05 17:36:01,2023-12-05 17:34:58.101,within sla,2023-12-06 15:53:35.586,within sla,2023-12-06 23:33:35.908,6.0,5.0,ready to use software,tier 2,italy,43.036776,12.678565,0 days 00:00:57.101000,0.9516833333333332,0 days 22:19:34.586000,1339.5764333333332,1 days 05:59:34.908000,1799.5818,1,Tuesday,17,12,December,2023,Tuesday,17.0,Wednesday,15.0,1,1
resolved,3776,low,chat,product setup,1st line support,nicola wane,2023-12-05 02:07:14,2023-12-06 02:07:14,2023-12-05 02:09:14,2023-12-05 02:08:41.422,within sla,2023-12-10 05:19:39.229,sla violated,2023-12-10 05:19:39.229,7.0,,custom software development,tier 1,united kingdom,55.378052,-3.435973,0 days 00:01:27.422000,1.4570333333333332,5 days 03:12:25.229000,7392.420483333333,5 days 03:12:25.229000,7392.420483333333,1,Tuesday,2,12,December,2023,Tuesday,2.0,Sunday,5.0,1,0
closed,3777,medium,email,bug report,1st line support,connor danielovitch,2023-12-05 16:10:33,2023-12-07 16:10:33,2023-12-05 17:10:33,2023-12-05 16:28:48.999,within sla,2023-12-05 23:40:59.258,within sla,2023-12-09 03:38:51.968,1.0,5.0,ready to use software,tier 1,poland,52.536273,19.050639,0 days 00:18:15.999000,18.26665,0 days 07:30:26.258000,450.4376333333333,3 days 11:28:18.968000,5008.316133333333,1,Tuesday,16,12,December,2023,Tuesday,16.0,Tuesday,23.0,1,1
closed,3778,low,chat,bug report,1st line support,nicola wane,2023-12-05 17:19:35,2023-12-06 17:19:35,2023-12-05 17:21:35,2023-12-05 17:19:47.548,within sla,2023-12-06 07:59:58.332,within sla,2023-12-09 22:49:01.307,2.0,5.0,training and consulting services,tier 1,slovenia,46.1491664,14.9860106,0 days 00:00:12.548000,0.2091333333333333,0 days 14:40:23.332000,880.3888666666667,4 days 05:29:26.307000,6089.43845,1,Tuesday,17,12,December,2023,Tuesday,17.0,Wednesday,7.0,1,1
closed,3779,medium,email,product setup,1st line support,connor danielovitch,2023-12-05 03:25:18,2023-12-07 03:25:18,2023-12-05 04:25:18,2023-12-05 03:38:24.150,within sla,2023-12-05 18:25:30.434,within sla,2023-12-06 22:42:39.242,6.0,5.0,other,tier 1,italy,43.036776,12.678565,0 days 00:13:06.150000,13.1025,0 days 15:00:12.434000,900.2072333333333,1 days 19:17:21.242000,2597.354033333333,1,Tuesday,3,12,December,2023,Tuesday,3.0,Tuesday,18.0,1,1
closed,3780,low,chat,feature request,1st line support,bernard beckley,2023-12-05 16:52:36,2023-12-06 16:52:36,2023-12-05 16:54:36,2023-12-05 16:56:10.731,sla violated,2023-12-09 01:05:15.667,sla violated,2023-12-10 12:33:55.627,6.0,4.0,ready to use software,tier 1,germany,51.165691,10.451526,0 days 00:03:34.731000,3.57885,3 days 08:12:39.667000,4812.661116666667,4 days 19:41:19.627000,6941.327116666666,1,Tuesday,16,12,December,2023,Tuesday,16.0,Saturday,1.0,0,0
in progress,3781,low,email,product setup,1st line support,kristos westoll,2023-12-05 09:49:17,2023-12-07 09:49:17,2023-12-05 10:49:17,2023-12-05 10:21:40.058,within sla,,sla violated,,1.0,,other,tier 1,italy,43.036776,12.678565,0 days 00:32:23.058000,32.3843,,,,,1,Tuesday,9,12,December,2023,Tuesday,10.0,,,1,0
closed,3782,medium,email,pricing and licensing,2nd line support,michele whyatt,2023-12-06 07:16:35,2023-12-08 07:16:35,2023-12-06 08:16:35,2023-12-06 08:13:10.885,within sla,2023-12-06 09:29:43.590,within sla,2023-12-08 12:38:42.779,2.0,2.0,custom software development,tier 2,czech republic,49.8037633,15.4749126,0 days 00:56:35.885000,56.598083333333335,0 days 02:13:08.590000,133.14316666666667,2 days 05:22:07.779000,3202.1296500000003,2,Wednesday,7,12,December,2023,Wednesday,8.0,Wednesday,9.0,1,1
closed,3783,low,chat,purchasing and invoicing,1st line support,kristos westoll,2023-12-06 00:28:18,2023-12-07 00:28:18,2023-12-06 00:30:18,2023-12-06 00:29:15.252,within sla,2023-12-06 13:55:04.154,within sla,2023-12-11 16:25:40.114,6.0,5.0,custom software development,tier 1,italy,43.036776,12.678565,0 days 00:00:57.252000,0.9542,0 days 13:26:46.154000,806.7692333333333,5 days 15:57:22.114000,8157.368566666667,2,Wednesday,0,12,December,2023,Wednesday,0.0,Wednesday,13.0,1,1
closed,3784,low,chat,pricing and licensing,1st line support,sheela cutten,2023-12-06 21:29:10,2023-12-07 21:29:10,2023-12-06 21:31:10,2023-12-06 21:29:34.151,within sla,2023-12-12 19:04:44.655,sla violated,2023-12-14 06:10:35.682,6.0,4.0,training and consulting services,tier 1,germany,51.165691,10.451526,0 days 00:00:24.151000,0.4025166666666667,5 days 21:35:34.655000,8495.577583333334,7 days 08:41:25.682000,10601.428033333334,2,Wednesday,21,12,December,2023,Wednesday,21.0,Tuesday,19.0,1,0
closed,3785,low,email,product setup,1st line support,sheela cutten,2023-12-06 13:58:09,2023-12-08 13:58:09,2023-12-06 14:58:09,2023-12-06 14:24:00.201,within sla,2023-12-12 00:26:38.911,sla violated,2023-12-12 05:41:20.381,1.0,3.0,ready to use software,tier 1,germany,51.165691,10.451526,0 days 00:25:51.201000,25.85335,5 days 10:28:29.911000,7828.4985166666675,5 days 15:43:11.381000,8143.189683333333,2,Wednesday,13,12,December,2023,Wednesday,14.0,Tuesday,0.0,1,0
resolved,3786,medium,email,bug report,1st line support,sheela cutten,2023-12-06 09:54:13,2023-12-08 09:54:13,2023-12-06 10:54:13,2023-12-06 10:51:23.070,within sla,2023-12-07 22:10:11.235,within sla,2023-12-07 22:10:11.235,8.0,,ready to use software,tier 1,poland,52.536273,19.050639,0 days 00:57:10.070000,57.16783333333333,1 days 12:15:58.235000,2175.9705833333333,1 days 12:15:58.235000,2175.9705833333333,2,Wednesday,9,12,December,2023,Wednesday,10.0,Thursday,22.0,1,1
open,3787,medium,email,purchasing and invoicing,1st line support,nicola wane,2023-12-06 03:52:38,2023-12-08 03:52:38,2023-12-06 04:52:38,,sla violated,,sla violated,,0.0,,custom software development,tier 1,poland,52.536273,19.050639,,,,,,,2,Wednesday,3,12,December,2023,,,,,0,0
closed,3788,medium,email,product setup,1st line support,sheela cutten,2023-12-06 17:56:14,2023-12-08 17:56:14,2023-12-06 18:56:14,2023-12-06 18:32:59.245,within sla,2023-12-07 22:24:48.016,within sla,2023-12-10 18:35:49.204,1.0,4.0,custom software development,tier 1,poland,52.536273,19.050639,0 days 00:36:45.245000,36.75408333333333,1 days 04:28:34.016000,1708.5669333333333,4 days 00:39:35.204000,5799.5867333333335,2,Wednesday,17,12,December,2023,Wednesday,18.0,Thursday,22.0,1,1
resolved,3789,low,chat,feature request,1st line support,connor danielovitch,2023-12-07 18:49:15,2023-12-08 18:49:15,2023-12-07 18:51:15,2023-12-07 18:50:56.413,within sla,2023-12-08 04:22:44.696,within sla,2023-12-08 04:22:44.696,2.0,,ready to use software,tier 1,united kingdom,55.378052,-3.435973,0 days 00:01:41.413000,1.6902166666666667,0 days 09:33:29.696000,573.4949333333334,0 days 09:33:29.696000,573.4949333333334,3,Thursday,18,12,December,2023,Thursday,18.0,Friday,4.0,1,1
